image,label
"[[37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]
 ...
 [37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]]",benign
"[[38 38 38 ... 41 43 48]
 [38 38 38 ... 43 45 47]
 [38 38 38 ... 45 43 43]
 ...
 [38 38 38 ... 44 47 43]
 [38 38 38 ... 41 39 39]
 [38 38 38 ... 44 40 41]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 40 43 46]
 [38 38 38 ... 41 41 43]
 [38 38 38 ... 43 42 44]
 ...
 [38 38 38 ... 41 42 43]
 [38 38 38 ... 43 44 42]
 [38 38 38 ... 45 43 43]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]
 ...
 [37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]
 ...
 [37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[42 42 42 ... 38 38 38]
 [42 42 42 ... 38 38 38]
 [43 44 42 ... 38 38 38]
 ...
 [42 42 42 ... 38 38 38]
 [41 42 41 ... 38 38 38]
 [40 41 41 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[42 43 42 ... 43 41 40]
 [42 43 42 ... 41 41 41]
 [42 43 43 ... 41 42 43]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]
 ...
 [37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]
 [37 37 37 ... 37 37 37]]",benign
"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 39]
 [38 38 38 ... 39 38 38]
 [38 38 38 ... 37 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",malignant
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",normal
"[[38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 ...
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]
 [38 38 38 ... 38 38 38]]",benign
